,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA,F,GM,TSLA
Date,,,,,,,,,,,,,,,,,,
2019-08-09,8.989798545837402,38.33250427246094,47.00199890136719,9.449999809265137,39.61000061035156,47.00199890136719,9.579999923706055,39.86000061035156,47.79199981689453,9.390000343322754,39.29999923706055,46.762001037597656,9.539999961853027,39.7599983215332,47.209999084472656,38739700,6125000,19491000
2019-08-12,8.837592124938965,37.606693267822266,45.801998138427734,9.289999961853027,38.86000061035156,45.801998138427734,9.430000305175781,39.310001373291016,47.15399932861328,9.279999732971191,38.66999816894531,45.75,9.390000343322754,39.22999954223633,46.597999572753906,23050400,4130100,23319500
2019-08-13,8.809053421020508,37.751853942871094,47.0,9.260000228881836,39.0099983215332,47.0,9.420000076293945,39.630001068115234,47.20000076293945,9.180000305175781,38.47999954223633,45.5099983215332,9.289999961853027,38.83000183105469,45.762001037597656,28231500,6318700,24240500
2019-08-14,8.561715126037598,35.99055480957031,43.92399978637695,9.0,37.189998626708984,43.92399978637695,9.149999618530273,38.279998779296875,46.29999923706055,8.960000038146973,37.04999923706055,43.3380012512207,9.130000114440918,38.25,46.242000579833984,45967400,9878100,47813000
2019-08-15,8.428531646728516,35.29377365112305,43.12799835205078,8.859999656677246,36.470001220703125,43.12799835205078,9.0600004196167,37.2400016784668,44.3120002746582,8.779999732971191,36.150001525878906,42.310001373291016,9.0600004196167,37.16999816894531,44.172000885009766,40682800,7904300,40798000
2019-08-16,8.523662567138672,35.80668258666992,43.987998962402344,8.960000038146973,37.0,43.987998962402344,9.0,37.099998474121094,44.448001861572266,8.8100004196167,36.369998931884766,43.20399856567383,8.920000076293945,36.58000183105469,43.332000732421875,27369900,7171900,25492500
2019-08-19,8.590252876281738,36.15507125854492,45.36600112915039,9.029999732971191,37.36000061035156,45.36600112915039,9.100000381469727,37.599998474121094,45.566001892089844,9.020000457763672,37.189998626708984,44.34000015258789,9.050000190734863,37.5099983215332,44.84199905395508,21844000,3899900,26548000
2019-08-20,8.523662567138672,35.767974853515625,45.172000885009766,8.960000038146973,36.959999084472656,45.172000885009766,9.069999694824219,37.290000915527344,45.81800079345703,8.930000305175781,36.91999816894531,44.90800094604492,9.0,37.20000076293945,45.52399826049805,25108600,4110400,20626000
2019-08-21,8.599767684936523,35.92280578613281,44.16600036621094,9.039999961853027,37.119998931884766,44.16600036621094,9.050000190734863,37.36000061035156,44.64400100708008,8.970000267028809,37.060001373291016,43.52000045776367,9.020000457763672,37.36000061035156,44.402000427246094,20434800,3791800,38971500
2019-08-22,8.599767684936523,36.05829620361328,44.43000030517578,9.039999961853027,37.2599983215332,44.43000030517578,9.140000343322754,37.5099983215332,45.08000183105469,9.020000457763672,37.04999923706055,43.64400100708008,9.050000190734863,37.25,44.560001373291016,20974700,4044300,32795000
2019-08-23,8.342915534973145,34.89699935913086,42.279998779296875,8.770000457763672,36.060001373291016,42.279998779296875,8.989999771118164,37.18000030517578,44.23400115966797,8.729999542236328,35.900001525878906,42.20000076293945,8.899999618530273,36.61000061035156,43.99399948120117,44982300,7834100,42693000
2019-08-26,8.390480041503906,35.08087158203125,43.0,8.819999694824219,36.25,43.0,8.90999984741211,36.61000061035156,43.00400161743164,8.789999961853027,36.0099983215332,42.30799865722656,8.880000114440918,36.4900016784668,42.720001220703125,31888200,4838500,25259500
2019-08-27,8.333402633666992,34.732479095458984,42.816001892089844,8.760000228881836,35.88999938964844,42.816001892089844,8.90999984741211,36.58000183105469,43.7599983215332,8.75,35.849998474121094,42.40599822998047,8.890000343322754,36.470001220703125,43.14799880981445,23024400,6221600,27081000
2019-08-28,8.561715126037598,35.26474380493164,43.11800003051758,9.0,36.439998626708984,43.11800003051758,9.039999961853027,36.56999969482422,43.45000076293945,8.699999809265137,35.58000183105469,42.46200180053711,8.720000267028809,35.70000076293945,42.737998962402344,35147300,7284600,16127500
2019-08-29,8.675870895385742,35.71958541870117,44.34199905395508,9.119999885559082,36.90999984741211,44.34199905395508,9.140000343322754,37.02000045776367,44.68000030517578,9.029999732971191,36.72999954223633,43.599998474121094,9.100000381469727,36.79999923706055,43.79999923706055,22011000,5123700,25897500
2019-08-30,8.72343635559082,35.89377975463867,45.12200164794922,9.170000076293945,37.09000015258789,45.12200164794922,9.229999542236328,37.34000015258789,46.487998962402344,9.100000381469727,36.90999984741211,44.84199905395508,9.15999984741211,37.25,45.83000183105469,32057900,4599000,46603000
2019-09-03,8.656845092773438,35.71958541870117,45.00199890136719,9.100000381469727,36.90999984741211,45.00199890136719,9.199999809265137,37.0099983215332,45.790000915527344,9.039999961853027,36.540000915527344,44.63199996948242,9.180000305175781,36.88999938964844,44.816001892089844,26331000,6093900,26770500
2019-09-04,8.751974105834961,37.006690979003906,44.13600158691406,9.199999809265137,38.2400016784668,44.13600158691406,9.229999542236328,38.31999969482422,45.69200134277344,9.069999694824219,37.2400016784668,43.84199905395508,9.170000076293945,37.310001373291016,45.37799835205078,27406400,8105700,28805000
2019-09-05,8.885157585144043,37.85708236694336,45.91600036621094,9.34000015258789,38.72999954223633,45.91600036621094,9.399999618530273,39.540000915527344,45.959999084472656,9.25,38.619998931884766,44.16999816894531,9.25,38.619998931884766,44.5,36626800,10747000,36976500
2019-09-06,8.885157585144043,37.90595245361328,45.4900016784668,9.34000015258789,38.779998779296875,45.4900016784668,9.40999984741211,38.93000030517578,45.928001403808594,9.199999809265137,38.52000045776367,45.034000396728516,9.369999885559082,38.91999816894531,45.439998626708984,29210100,5012700,20947000
2019-09-09,9.075417518615723,38.687923431396484,46.358001708984375,9.539999961853027,39.58000183105469,46.358001708984375,9.649999618530273,39.779998779296875,46.75199890136719,9.390000343322754,38.95000076293945,45.84600067138672,9.390000343322754,39.060001373291016,46.0,48059400,7543800,24013500
2019-09-10,8.961260795593262,38.687923431396484,47.108001708984375,9.420000076293945,39.58000183105469,47.108001708984375,9.420000076293945,39.68000030517578,47.108001708984375,9.039999961853027,38.84000015258789,45.78799819946289,9.079999923706055,39.20000076293945,46.15999984741211,70567300,7233600,24418500
2019-09-11,8.961260795593262,38.57062530517578,49.41999816894531,9.420000076293945,39.459999084472656,49.41999816894531,9.430000305175781,39.540000915527344,49.63399887084961,9.289999961853027,38.86000061035156,47.20000076293945,9.289999961853027,39.400001525878906,47.47600173950195,34190300,6991800,50214000
2019-09-12,8.95174789428711,38.18941879272461,49.17399978637695,9.40999984741211,39.06999969482422,49.17399978637695,9.479999542236328,39.4900016784668,50.70000076293945,9.319999694824219,38.900001525878906,48.880001068115234,9.359999656677246,39.40999984741211,49.540000915527344,35687700,6982100,42906000
2019-09-13,8.989798545837402,37.98414993286133,49.040000915527344,9.449999809265137,38.86000061035156,49.040000915527344,9.59000015258789,39.58000183105469,49.689998626708984,9.4399995803833,38.779998779296875,48.9739990234375,9.470000267028809,39.470001220703125,49.391998291015625,27161300,10133600,26565500
2019-09-16,8.847105979919434,36.371337890625,48.5620002746582,9.300000190734863,37.209999084472656,48.5620002746582,9.449999809265137,38.15999984741211,49.486000061035156,9.239999771118164,36.970001220703125,48.23400115966797,9.359999656677246,37.970001220703125,49.20000076293945,50052600,15650300,23640500
2019-09-17,8.828078269958496,37.426998138427734,48.95800018310547,9.279999732971191,38.290000915527344,48.95800018310547,9.3100004196167,38.41999816894531,49.119998931884766,9.180000305175781,36.849998474121094,48.07400131225586,9.270000457763672,37.20000076293945,48.49399948120117,27391200,11349200,19327000
2019-09-18,8.799539566040039,37.31947708129883,48.698001861572266,9.25,38.18000030517578,48.698001861572266,9.359999656677246,38.349998474121094,49.63399887084961,9.220000267028809,37.91999816894531,48.4739990234375,9.260000228881836,38.150001525878906,49.0,24309400,5949800,20851000
2019-09-19,8.656845092773438,36.928489685058594,49.31999969482422,9.100000381469727,37.779998779296875,49.31999969482422,9.329999923706055,38.349998474121094,49.5880012512207,9.100000381469727,37.7400016784668,48.96799850463867,9.3100004196167,38.25,49.20000076293945,28780700,4924600,23979000
2019-09-20,8.72343635559082,36.527732849121094,48.124000549316406,9.170000076293945,37.369998931884766,48.124000549316406,9.300000190734863,38.06999969482422,49.38999938964844,9.109999656677246,37.290000915527344,47.63199996948242,9.130000114440918,38.060001373291016,49.29800033569336,37491300,18762200,31765000
2019-09-23,8.713921546936035,36.400665283203125,48.24599838256836,9.15999984741211,37.2400016784668,48.24599838256836,9.229999542236328,37.43000030517578,49.0359992980957,9.079999923706055,36.56999969482422,47.84400177001953,9.130000114440918,36.790000915527344,48.0,22051100,7044100,21701000
2019-09-24,8.666357040405273,35.941253662109375,44.641998291015625,9.109999656677246,36.77000045776367,44.641998291015625,9.229999542236328,37.4900016784668,48.39799880981445,9.050000190734863,36.54999923706055,44.52199935913086,9.1899995803833,37.34000015258789,48.30400085449219,33092500,6965500,64457500
2019-09-25,8.751974105834961,36.27359390258789,45.7400016784668,9.199999809265137,37.11000061035156,45.7400016784668,9.229999542236328,37.25,45.79600143432617,9.09000015258789,36.439998626708984,43.672000885009766,9.100000381469727,36.7599983215332,44.9119987487793,20510300,8414900,47135500
2019-09-26,8.694897651672363,36.762325286865234,48.512001037597656,9.140000343322754,37.61000061035156,48.512001037597656,9.229999542236328,37.88999938964844,48.6619987487793,9.069999694824219,37.16999816894531,45.47999954223633,9.229999542236328,37.36000061035156,46.13199996948242,26556300,8301200,59422500
2019-09-27,8.637819290161133,36.57660675048828,48.42599868774414,9.079999923706055,37.41999816894531,48.42599868774414,9.600000381469727,37.970001220703125,49.742000579833984,9.0600004196167,36.970001220703125,47.74599838256836,9.140000343322754,37.84000015258789,48.439998626708984,32459500,6879500,55582000
2019-09-30,8.713921546936035,36.63525390625,48.17399978637695,9.15999984741211,37.47999954223633,48.17399978637695,9.210000038146973,37.58000183105469,48.79600143432617,9.100000381469727,37.0099983215332,47.22200012207031,9.109999656677246,37.529998779296875,48.599998474121094,21510000,7477000,29399000
2019-10-01,8.466584205627441,35.2961311340332,48.9379997253418,8.899999618530273,36.11000061035156,48.9379997253418,9.239999771118164,37.47999954223633,49.189998626708984,8.869999885559082,36.029998779296875,47.82600021362305,9.1899995803833,37.470001220703125,48.29999923706055,39559500,9991600,30813000
2019-10-02,8.190706253051758,33.89836120605469,48.625999450683594,8.609999656677246,34.68000030517578,48.625999450683594,8.859999656677246,35.77000045776367,48.93000030517578,8.4399995803833,34.40999984741211,47.88600158691406,8.850000381469727,35.77000045776367,48.65800094604492,68137000,12940100,28157000
2019-10-03,8.285836219787598,34.19160079956055,46.60599899291992,8.710000038146973,34.97999954223633,46.60599899291992,8.710000038146973,34.9900016784668,46.895999908447266,8.449999809265137,34.15999984741211,44.85599899291992,8.550000190734863,34.5099983215332,46.37200164794922,40827900,12044600,75422500
2019-10-04,8.314375877380371,34.12317657470703,46.2859992980957,8.739999771118164,34.90999984741211,46.2859992980957,8.760000228881836,35.189998626708984,46.95600128173828,8.65999984741211,34.58000183105469,45.61399841308594,8.720000267028809,35.0,46.321998596191406,27827400,7037700,39975000
2019-10-07,8.257298469543457,33.9667854309082,47.54399871826172,8.680000305175781,34.75,47.54399871826172,8.789999961853027,35.11000061035156,47.71200180053711,8.609999656677246,34.29999923706055,45.709999084472656,8.699999809265137,34.599998474121094,45.959999084472656,29340400,6640500,40321000
2019-10-08,8.124114990234375,33.11639404296875,48.0099983215332,8.539999961853027,33.880001068115234,48.0099983215332,8.65999984741211,34.470001220703125,48.78799819946289,8.5,33.709999084472656,46.900001525878906,8.649999618530273,34.310001373291016,47.17399978637695,31091200,10686900,43391000
2019-10-09,8.143141746520996,33.37052917480469,48.90599822998047,8.5600004196167,34.13999938964844,48.90599822998047,8.640000343322754,34.34000015258789,49.459999084472656,8.5600004196167,33.790000915527344,48.130001068115234,8.609999656677246,33.97999954223633,48.263999938964844,16898500,6329300,34472000
2019-10-10,8.200220108032227,33.87881088256836,48.948001861572266,8.619999885559082,34.65999984741211,48.948001861572266,8.649999618530273,35.29999923706055,49.85599899291992,8.520000457763672,34.209999084472656,48.316001892089844,8.579999923706055,34.45000076293945,49.055999755859375,28069600,10914900,31416500
2019-10-11,8.352428436279297,34.7682991027832,49.577999114990234,8.779999732971191,35.56999969482422,49.577999114990234,8.869999885559082,36.0,50.215999603271484,8.729999542236328,35.209999084472656,49.36199951171875,8.729999542236328,35.220001220703125,49.43000030517578,34175700,12177900,42377000
2019-10-14,8.390480041503906,34.69987869262695,51.391998291015625,8.819999694824219,35.5,51.391998291015625,8.84000015258789,35.560001373291016,51.709999084472656,8.760000228881836,35.27000045776367,49.42599868774414,8.819999694824219,35.38999938964844,49.58000183105469,24794500,5630700,51025000
2019-10-15,8.628305435180664,35.4427490234375,51.577999114990234,9.069999694824219,36.2599983215332,51.577999114990234,9.100000381469727,36.560001373291016,52.0,8.779999732971191,35.16999816894531,50.82400131225586,8.84000015258789,35.470001220703125,51.540000915527344,29771700,10249400,32164000
2019-10-16,8.628305435180664,35.8239631652832,51.95000076293945,9.069999694824219,36.650001525878906,51.95000076293945,9.1899995803833,37.220001220703125,52.41999816894531,9.0600004196167,36.45000076293945,51.38399887084961,9.109999656677246,36.4900016784668,51.47800064086914,27190300,13294400,33420500
2019-10-17,8.666357040405273,35.374324798583984,52.39400100708008,9.109999656677246,36.189998626708984,52.39400100708008,9.140000343322754,36.81999969482422,52.95600128173828,9.029999732971191,35.869998931884766,52.034000396728516,9.119999885559082,36.810001373291016,52.5,28361200,8122200,23846500
